,fullCit,Source,Year,author,author_firstname,id,Type,gender
442,"Kaul, Arthur J., ed. American Literary Journalists, 1945â€“1995. First Series. Dictonary of Literary Biography. Detroit: Gale Research, 1997. 185.",LJSBib,1997,Kaul,Arthur,Kaul_1997,Secondary Works,male
448,"Kerrane, Kevin. â€œMaking Facts Dance.â€ù The Art of Fact: A Historical Anthology of Literary Journalism. Ed. Kevin Kerrane and Ben Yagoda. New York: Scribner, 1997. 17â€“20.",LJSBib,1997,Kerrane,Kevin,Kerrane_1997,Secondary Works,male
458,"Lehman, Daniel W. Matters of Fact: Reading Nonfiction over the Edge. Columbus, Ohio: Ohio State University Press, 1997.",LJSBib,1997,Lehman,Daniel,Lehman_1997,Secondary Works,male
504,"Robertson, Michael. Stephen Crane, Journalism, and the Making of Modern American Literature. New York: Columbia University Press, 1997.",LJSBib,1997,Robertson,Michael,Robertson_1997,Secondary Works,male
549,"Yagoda, Ben. Preface. The Art of Fact: A Historical Anthology of Literary Journalism. Ed. Kevin Kerrane and Ben Yagoda. New York: Scribner, 1997. 13â€“16.",LJSBib,1997,Yagoda,Ben,Yagoda_1997,Secondary Works,male
68,"Fadiman, Anne. The Spirit Catches You and You Fall Down: A Hmong Child, Her American Doctors, and the Collision of Two Cultures. New York: Farrar, Straus and Giroux, 1997.",LJPrimary,1997,Fadiman,Anne,Fadiman_1997,Primary Works,female
170,"McPhee, John. Annals of the Former World. New York: Farrar, Straus & Giroux, 1998.",LJPrimary,1998,McPhee,John,McPhee_1998,Primary Works,male
204,"Raban, Jonathan. Old Glory: A Voyage Down the Mississippi. New York: Vintage Reprint edition, 1998.",LJPrimary,1998,Raban,Jonathan,Raban_1998,Primary Works,male
251,"Werth, Barry. Damages: One Familyâ€™s Legal Struggles in the World of Medicine. New York: Simon and Schuster, 1998.",LJPrimary,1998,Werth,Barry,Werth_1998,Primary Works,male
88,"Gorney, Cynthia. Articles Of Faith: A Frontline History of the Abortion Wars. New York: Simon & Schuster, 1998.",LJPrimary,1998,Gorney,Cynthia,Gorney_1998,Primary Works,female
190,"Orlean, Susan. The Orchid Thief. New York: Random House, 1998.",LJPrimary,1998,Orlean,Susan,Orlean_1998,Primary Works,female
473,"Matalene, Carolyn. Introduction. Telling Stories Taking Risks. Ed. Alice M. Klement and Carolyn B. Matalene. Belmont, Calif.: Wadsworth, 1998. 1â€“3.",LJSBib,1998,Matalene,Carolyn,Matalene_1998,Secondary Works,female
355,"Berner, R. Thomas. The Literature of Journalism: Text and Context. State College, Penn.: Strata Publishing, Inc. 1999.",LJSBib,1999,Berner,R,Berner_1999,Secondary Works,male
23,"Booth, Stanley. The True Adventures of the Rolling Stones. Chicago: A Cappella Books, 2000. Originally published as Dance with the Devil in 1984. Bowden, Mark. Black Hawk Down: A Story of Modern War. New York: Atlantic Monthly Press, 1999.",LJPrimary,1999,Booth,Stanley,Booth_1999,Primary Works,male
118,"Kidder, Tracy. Home Town. New York: Random House, 1999.",LJPrimary,1999,Kidder,Tracy,Kidder_1999,Primary Works,male
141,"Lewis, Michael. The New New Thing: A Silicon Valley Story. New York: W. W. Norton & Co., 1999.",LJPrimary,1999,Lewis,Michael,Lewis_1999,Primary Works,male
513,"Schultz, William Todd. â€œOff-stage Voices in James Ageeâ€™s Let Us Now Praise Famous Men: Reportage as Covert Autobiography.â€ù American Imago 56, no. 1 (Spring 1999): 75â€“104.",LJSBib,1999,Schultz,William,Schultz_1999,Secondary Works,male
358,"Bordelon, Pamela, ed. Biographical essay. Go Gator and Muddy the Water: Writings by Zora Neale Hurston from the Federal Writersâ€™ Project. New York: W. W. Norton, 1999.",LJSBib,1999,Bordelon,Pamela,Bordelon_1999,Secondary Works,female
339,"Anonymous, Anonymous. â€œTalking about Narrative Journalism.â€ù Nieman Reports Fall 2000: 20â€“22.",LJSBib,2000,Anonymous,Anonymous,Anonymous_2000,Secondary Works,NA
40,"Conover, Ted. NewJack: Guarding Sing Sing. New York: Random House, 2000.",LJPrimary,2000,Conover,Ted,Conover_2000,Primary Works,male
43,"Cramer, Richard Ben. Joe DiMaggio: The Hero's Life. New York: Simon & Schuster, 2000.",LJPrimary,2000,Cramer,Richard,Cramer_2000,Primary Works,male
84,"Frazer, Ian. On the Rez. New York: Farrar, Straus, Giroux, 2000.",LJPrimary,2000,Frazer,Ian,Frazer_2000,Primary Works,male
194,"Paterniti, Michael. Driving Mr. Albert: A Trip Across America with Einsteinâ€™s Brain. New York: Dial Press, 2000.",LJPrimary,2000,Paterniti,Michael,Paterniti_2000,Primary Works,male
266,"Wolfe, Tom. Hooking Up. New York: Farrar Straus Giroux, 2000.",LJPrimary,2000,Wolfe,Tom,Wolfe_2000,Primary Works,male
370,"Cheney, Theodore A. Rees. Writing Creative Nonfiction: Fiction Techniques for Crafting Great Nonfiction. Cincinnati: Ten Speed Press, 2000.",LJSBib,2000,Cheney,Theodore,Cheney_2000,Secondary Works,male
419,"Hartsock, John C. A History of American Literary Journalism: The Emergence of a Modern Narrative Form. Amherst, Mass.: University of Masschusetts Press, 2000.",LJSBib,2000,Hartsock,John,Hartsock_2000,Secondary Works,male
453,"Kramer, Mark. â€œNarrative Journalism Comes of Age.â€ù Nieman Reports 54.3 (2000): 5â€“8.",LJSBib,2000,Kramer,Mark,Kramer_2000,Secondary Works,male
507,"Russell, John. Reciprocities in the Nonfiction Novel. Athens, Ga.: University of Georgia Press, 2000.",LJSBib,2000,Russell,John,Russell_2000,Secondary Works,male
115,"KapuÅ›ciÅ„ski, Ryszard. Another Day of Life. New York: Harcourt Brace Jovanovich, 1987; Vintage International Edition, 2001.",LJPrimary,2001,KapuÅ›ciÅ„ski,Ryszard,KapuÅ›ciÅ„ski_2001,Primary Works,male
116,"KapuÅ›ciÅ„ski, Ryszard. The Shadow of the Sun. Translated from the Polish by Klara Glowczewska. New York and Toronto: Alfred A. Knopf, 2001.",LJPrimary,2001,KapuÅ›ciÅ„ski,Ryszard,KapuÅ›ciÅ„ski_2001,Primary Works,male
180,"Mitchell, Joseph. My Ears Are Bent. New York: Sheridan House, 1938; reprinted by Pantheon Books, 2001.",LJPrimary,2001,Mitchell,Joseph,Mitchell_2001,Primary Works,male
214,"Sacco, Joe. Palestine. With an introduction by Edward Said. Seattle: Fantagraphics Books, 2001.",LJPrimary,2001,Sacco,Joe,Sacco_2001,Primary Works,male
241,"Tosches, Nick. Where Dead Voices Gather. Boston: Little, Brown and Co., 2001.",LJPrimary,2001,Tosches,Nick,Tosches_2001,Primary Works,male
548,"Yagoda, Ben. About Town: The New Yorker and the World It Made. New York: Da Capo Press, 2001.",LJSBib,2001,Yagoda,Ben,Yagoda_2001,Secondary Works,male
66,"Ehrenreich, Barbara. Nickel and Dimed: On (Not) Getting By in America. New York: Henry Holt and Co., 2001.",LJPrimary,2001,Ehrenreich,Barbara,Ehrenreich_2001,Primary Works,female
160,"Matthews, Anne. Wild Nights: Nature Returns to the City. New York: North Point Press, 2001.",LJPrimary,2001,Matthews,Anne,Matthews_2001,Primary Works,female
189,"Orlean, Susan. The Bullfighter Checks Her Makeup: My Encounters with Extraordinary People. New York: Random House, 2001.",LJPrimary,2001,Orlean,Susan,Orlean_2001,Primary Works,female
369,"Chance, Jean, and William McKeen. Introduction. Literary Journalism: A Reader. Ed. Jean Chance and William McKeen. Belmont, Calif.: Wadsworth, 2001. viiâ€“xiv.",LJSBib,2001,Chance,Jean,Chance_2001,Secondary Works,female
394,"ForchÃ©, Carolyn, and Philip Gerard, eds. Writing Creative Nonfiction: Instruction and Insights from the Teachers of the Associated Writing Programs. Cincinnati: Story Press, 2001.",LJSBib,2001,ForchÃ©,Carolyn,ForchÃ©_2001,Secondary Works,female
135,"Langewiesche, William. American Ground: Unbuilding the World Trade Center. New York: North Point Press, 2002.",LJPrimary,2002,Langewiesche,William,Langewiesche_2002,Primary Works,male
199,"Preston, Richard. The Demon in the Freezer: A True Story. New York: Random House, 2002.",LJPrimary,2002,Preston,Richard,Preston_2002,Primary Works,male
457,"Lehman, Daniel W. John Reed & Writing of Revolution. Columbus: Ohio University Press, 2002.",LJSBib,2002,Lehman,Daniel,Lehman_2002,Secondary Works,male
128,"Kramer, Jane. Lone Patriot: The Short Career of an American Militiaman. New York: Pantheon, 2002.",LJPrimary,2002,Kramer,Jane,Kramer_2002,Primary Works,female
120,"Kidder, Tracy. Mountains Beyond Mountains. New York: Random House, 2003.",LJPrimary,2003,Kidder,Tracy,Kidder_2003,Primary Works,male
126,"Krakauer, Jon. Under the Banner of Heaven: A Story of Violent Faith. New York: Doubleday, 2003.",LJPrimary,2003,Krakauer,Jon,Krakauer_2003,Primary Works,male
136,"LeBlanc, Adrian Nicole. Random Family: Love, Drugs, Trouble, and Coming of Age in the Bronx. New York: Scribner, 2003.",LJPrimary,2003,LeBlanc,Adrian,LeBlanc_2003,Primary Works,male
140,"Lewis, Michael. Moneyball: The Art of Winning an Unfair Game. New York: W. W. Norton & Co., 2003.",LJPrimary,2003,Lewis,Michael,Lewis_2003,Primary Works,male
418,"Hartsock, John C. â€œTelling News Naturally,â€ù Points of Entry: Cross-Currents in Story Telling 1, no. 1, 2003: 35â€“41.",LJSBib,2003,Hartsock,John,Hartsock_2003,Secondary Works,male
10,"Banks, Elizabeth L. Campaigns of Curiosity: Journalistic Adventures of an American Girl in Late Victorian London. Introduction by Mary Suzanne Schriber and Abbey Zink. (Orig. 1894, reprinted by University of Wisconsin Press, 2003.)",LJPrimary,2003,Banks,Elizabeth,Banks_2003,Primary Works,female
143,"Liebling, A. J. Just Enough Liebling: Classic Work by the Legendary New Yorker Writer. Introduction by David Remnick. New York: North Point Press, 2004.",LJPrimary,2004,Liebling,A,Liebling_2004,Primary Works,male
27,"Breslin, Jimmy. Lost in My Own Backyard: A Walk in Yellowstone National Park. New York: Crown Publishers, 2004.",LJPrimary,2004,Breslin,Jimmy,Breslin_2004,Primary Works,male
215,"Sager, Mike. Scary Monsters and Super Freaks: Stories of Sex, Drugs, Rock â€™Nâ€™ Roll and Murder. New York: Thunderâ€™s Mouth Press, 2004.",LJPrimary,2004,Sager,Mike,Sager_2004,Primary Works,male
260,"Whynott, Douglas. A Country Practice: Scenes from the Veterinary Life. New York: North Point Press, 2004.",LJPrimary,2004,Whynott,Douglas,Whynott_2004,Primary Works,male
400,"Franke, Warren T. â€œW. T. Stead: The First New Journalist?â€ù Journalism History, 1.2 (1974): 36+. Franklin, Jon. â€œThe Narrative Tool.â€ù American Editor 2 Dec. 1998. Accessed 9 March 2004 < h t t p : / / w w w . a s n e . o r g / k i o s k / e d i t o r / 9 8 . o c t n o v / fr a n k l i n 1 . h t m > .",LJSBib,2004,Franke,Warren,Franke_2004,Secondary Works,male
368,"Carrillo, Maria. â€œGreat Expectations: The Virginian-Pilotâ€™s Commitment to Storytelling.â€ù Points-of-Entry: Cross-Currents in Storytelling 2, no.1 (2004): 11â€“13.",LJSBib,2004,Carrillo,Maria,Carrillo_2004,Secondary Works,female
19,"Bissinger, H. G. Three Nights in August: Strategy, Heartbreak, and Joy Inside the Mind of a Manager. Boston and New York: Houghton Mifflin Co., 2005.",LJPrimary,2005,Bissinger,H,Bissinger_2005,Primary Works,male
11,"Barich, Bill. A Fine Place to Daydream: Racehorses, Romance, and the Irish. New York: Alfred A. Knopf, 2005.",LJPrimary,2005,Barich,Bill,Barich_2005,Primary Works,male
100,"Harr, Jonathan. The Lost Painting: The Quest for a Caravaggio Masterpiece. New York: Random House, 2005.",LJPrimary,2005,Harr,Jonathan,Harr_2005,Primary Works,male
158,"Marcus, David L. What It Takes to Pull Me Through. Boston and New York: Houghton Mifflin Co., 2005.",LJPrimary,2005,Marcus,David,Marcus_2005,Primary Works,male
224,"Singer, Mark. Character Studies: Encounters with the Curiously Obsessed. Boston and New York: Houghton Mifflin, 2005.",LJPrimary,2005,Singer,Mark,Singer_2005,Primary Works,male
362,"Boynton, Robert S. The New New Journalism. New York: Vintage, 2005.",LJSBib,2005,Boynton,Robert,Boynton_2005,Secondary Works,male
397,"Forde, Kathy Roberts. â€œHow Masson v. New Yorker Has Shaped the Legal Landscape of Narrative Journalism.â€ù Communication Law & Policy 10 (Winter 2005): 101â€“33.",LJSBib,2005,Forde,Kathy,Forde_2005,Secondary Works,female
505,"Roggenkamp, Karen. Narrating the News: New Journalism and Literary Genre in Late Nineteenth-Century American Newspapers and Fiction. Kent, Ohio: Kent State University Press, 2005.",LJSBib,2005,Roggenkamp,Karen,Roggenkamp_2005,Secondary Works,female
113,"Junger, Sebastian. A Death in Belmont. New York: W.W. Norton, 2006.",LJPrimary,2006,Junger,Sebastian,Junger_2006,Primary Works,male
176,"McPhee, John. Uncommon Carriers. New York: Farrar, Straus & Giroux, 2006.",LJPrimary,2006,McPhee,John,McPhee_2006,Primary Works,male
415,"Hartsock, John C. â€œâ€˜Scribbling the Catâ€™: In a Dangerous Land of Negotiating Personal and Cultural Revelation.â€ù DoubleTake 1, vol. 2 (2006): 100-04.",LJSBib,2006,Hartsock,John,Hartsock_2006,Secondary Works,male
432,"Humphries, David T. Different Dispatches: Journalism in American Modernist Prose. New York: Routledge, 2006.",LJSBib,2006,Humphries,David,Humphries_2006,Secondary Works,male
541,"Weingarten, Marc. The Gang That Wouldnâ€™t Write Straight: Wolfe, Thompson, Didion, and the New Journalism Revolution. New York: Crown Publishers, 2006.",LJSBib,2006,Weingarten,Marc,Weingarten_2006,Secondary Works,male
341,"Anonymous, Anonymous. Readership Institute. Impact Study. Media Management Center. Evanston, Ill.: Northwestern University, 2000. 15 April 2007 http://www.readership.org/resources/impact_study.htm",LJSBib,2007,Anonymous,Anonymous,Anonymous_2007,Secondary Works,NA
216,"Sager, Mike. The Revenge of the Donut Boys: True Stories of Fame, Lust, Survival, and Multiple Personalities. New York: Thunderâ€™s Mouth Press, 2007.",LJPrimary,2007,Sager,Mike,Sager_2007,Primary Works,male
379,"Conover, Ted. Foreward. True Stories: A Century of Literary Journalism by Norman Sims. Evanston, Ill.: Northwestern University Press, 2007. ixâ€“xv.",LJSBib,2007,Conover,Ted,Conover_2007,Secondary Works,male
414,"Hartsock, John C. â€œâ€˜It Was a Dark and Stormy Nightâ€™: Newspaper Reporters Rediscover the Art of Narrative Literary Journalism and Their Own Epistemological Heritage.â€ù Prose Studies 29.2 (2007): 263â€“84.",LJSBib,2007,Hartsock,John,Hartsock_2007,Secondary Works,male
445,"Keeble, Richard, and Sharon Wheeler, eds. The Journalistic Imagination: Literary Journalists from Defoe to Capote and Carter. London: Routledge, 2007.",LJSBib,2007,Keeble,Richard,Keeble_2007,Secondary Works,male
446,"Keeble, Richard. Introduction. The Journalistic Imagination: Literary Journalists from Defoe to Capote and Carter. London: Routledge, 2007. 1â€“14.",LJSBib,2007,Keeble,Richard,Keeble_2007,Secondary Works,male
451,"Kramer, Mark, and Wendy Call. Telling True Stories. New York: Plume, 2007.",LJSBib,2007,Kramer,Mark,Kramer_2007,Secondary Works,male
483,"Nuttall, Nick. â€œCold-Blooded Journalism: Truman Capote and the Non-fiction Novel.â€ù The Journalistic Imagination: Literary Journalists from Defoe to Capote and Carter. Ed. Richard Keeble and Sharon Wheeler. London: Routledge, 2007. 130â€“ 44.",LJSBib,2007,Nuttall,Nick,Nuttall_2007,Secondary Works,male
521,"Sims, Norman. True Stories: A Century of Literary Journalism. Evanston, Ill.: Northwestern University Press, 2007.",LJSBib,2007,Sims,Norman,Sims_2007,Secondary Works,male
357,"Beyer, Charlotte. â€œâ€˜A Work and a Purposeâ€™: Willa Catherâ€™s Journalism.â€ù The Journalistic Imagination: Literary Journalists from Defoe to Capote and Carter. Ed. Richard Keeble and Sharon Wheeler. London: Routledge, 2007. 74â€“86.",LJSBib,2007,Beyer,Charlotte,Beyer_2007,Secondary Works,female
546,"Wilson, Deborah. â€œAn Unscathed Tourist of Wars: The Journalism of Martha Gellhorn.â€ù The Journalistic Imagination: Literary Journalists from Defoe to Capote and Carter. Ed. Richard Keeble and Sharon Wheeler. London: Routledge, 2007. 116â€“29.",LJSBib,2007,Wilson,Deborah,Wilson_2007,Secondary Works,female
334,"Abrahamson, David. â€œAn Inconvenient Legacy: The Jungle and the Immigrant Imperative.â€ù Journalism History 34 (Fall 2008): 163â€“65.",LJSBib,2008,Abrahamson,David,Abrahamson_2008,Secondary Works,male
360,"Boylan, James. â€œThe Long and Short of The Jungle.â€ù Journalism History 34 (Fall 2008): 165â€“67.",LJSBib,2008,Boylan,James,Boylan_2008,Secondary Works,male
372,"Connery, Thomas B. â€œA Third Way to Tell the Story: American Literary Journalism at the Turn of the Century.â€ù Literary Journalism in the Twentieth Century. Ed. Norman Sims. Evanston, Ill.: Northwestern University Press, 2008. 3â€“20.",LJSBib,2008,Connery,Thomas,Connery_2008,Secondary Works,male
374,"Connery, Thomas B. â€œFiction/Nonfiction and Sinclairâ€™s The Jungle: Drinking from the Same Well.â€ù Journalism History 34 (Fall 2008): 167â€“70.",LJSBib,2008,Connery,Thomas,Connery_2008,Secondary Works,male
385,"Eason, David. â€œThe New Journalism and the Image-World.â€ù Literary Journalism in the Twentieth Century. Ed. Norman Sims. Evanston, Ill.: Northwestern University Press, 2008. 206â€“27.",LJSBib,2008,Eason,David,Eason_2008,Secondary Works,male
416,"Hartsock, John C. â€œLiterary Journalism.â€ù Reading in America Today: The Greenwood Encyclopedia of Contemporary Popular American Literature. Westport, Conn.: Greenwood Press, 2008.",LJSBib,2008,Hartsock,John,Hartsock_2008,Secondary Works,male
420,"Hartsock, John C. Foreword. Literary Journalism in the Twentieth Century. Ed. Norman Sims. Evanston, Ill.: Northwestern University Press, 2008. viiâ€“xii.",LJSBib,2008,Hartsock,John,Hartsock_2008,Secondary Works,male
421,"Hartsock, John C. Foreword. Sonja Merljak Zdovc. Literary Journalism in the United States of America and Slovenia. Lanham, Md.: University Press of America, 2008. viiâ€“viii.",LJSBib,2008,Hartsock,John,Hartsock_2008,Secondary Works,male
430,"Howarth, William. â€œThe Mother of Literature: Journalism and The Grapes of Wrath.â€ù Literary Journalism in the Twentieth Century. Ed. Norman Sims. Evanston, Ill.: Northwestern University Press, 2008. 53â€“81.",LJSBib,2008,Howarth,William,Howarth_2008,Secondary Works,male
447,"Kenner, Hugh. â€œThe Politics of the Plain Style.â€ù Literary Journalism in the Twentieth Century. Ed. Norman Sims. Evanston, Ill.: Northwestern University Press, 2008. 183â€“90.",LJSBib,2008,Kenner,Hugh,Kenner_2008,Secondary Works,male
517,"Sims, Norman. â€œJoseph Mitchell and the New Yorker Nonfiction Writers.â€ù Ed. Norman Sims. Literary Journalism in the Twentieth Century. Evanston, Ill.: Northwestern University Press, 2008. 82â€“109.",LJSBib,2008,Sims,Norman,Sims_2008,Secondary Works,male
537,"Weber, Ronald. â€œHemingwayâ€™s Permanent Records.â€ù Literary Journalism in the Twentieth Century. Ed. Norman Sims. Evanston, Ill.: Northwestern University Press, 2008. 21â€“52.",LJSBib,2008,Weber,Ronald,Weber_2008,Secondary Works,male
389,"Fishkin, Shelley Fisher. â€œThe Borderlands of Culture: Writing by W. E. B. Du Bois, James Agee, Tillie Olsen, and Gloria Anzaldua.â€ù Literary Journalism in the Twentieth Century. Ed. Norman Sims. Evanston, Ill.: Northwestern University Press, 2008. 133â€“82.",LJSBib,2008,Fishkin,Shelley,Fishkin_2008,Secondary Works,female
398,"Forde, Kathy Roberts. Literary Journalism on Trial: Masson v. New Yorker and the First Amendment. Amherst, Mass.: University of Massachusetts Press, 2008.",LJSBib,2008,Forde,Kathy,Forde_2008,Secondary Works,female
474,"McCarthy, Mary. â€œArtists in Uniform.â€ù Harperâ€™s March 1953. Rpt. in Literary Journalism in the Twentieth Century. Ed. Norman Sims. Evanston, Ill.:Northwestern University Press, 2008. 231â€“46.",LJSBib,2008,McCarthy,Mary,McCarthy_2008,Secondary Works,female
475,"McCarthy, Mary. â€œSettling the Colonelâ€™s Hash.â€ù Harperâ€™s Magazine Feb. 1954. Rpt. in Literary Journalism in the Twentieth Century. Ed. Norman Sims. Evanston, Ill.:Northwestern University Press, 2008. 247â€“60.",LJSBib,2008,McCarthy,Mary,McCarthy_2008,Secondary Works,female
522,"Smith, Kathy. â€œJohn McPhee Balances the Act.â€ù Literary Journalism in the Twentieth Century. Ed. Norman Sims. Evanston, Ill.: Norman Sims. Evanston, Ill.:Northwestern University Press, 2008. 206â€“27.",LJSBib,2008,Smith,Kathy,Smith_2008,Secondary Works,female
544,"Whitt, Jan. â€ùFrom The Jungle to Food Lion: The History Lessons of Investigative Journalism.â€ù Journalism History 34 (Fall 2008):170â€“73.",LJSBib,2008,Whitt,Jan,Whitt_2008,Secondary Works,female
545,"Whitt, Jan. Settling the Borderland: Other Voices in Literary Journalism. Lanham, Md.: University Press of America, 2008.",LJSBib,2008,Whitt,Jan,Whitt_2008,Secondary Works,female
551,"Zdovc, Sonja Merljak. Literary Journalism in the United States of America and Slovenia. Lanham, Md.: University Press of America, 2008.",LJSBib,2008,Zdovc,Sonja,Zdovc_2008,Secondary Works,female
349,"Bartley, Aryn. â€œThe Citizen-Witness and the Politics of Shame: Walker Evans and James Ageeâ€™s Let Us Now Praise Famous Men.â€ù Literary Journalism Studies 1, no. 2 (Fall 2009): 23â€“41.",LJSBib,2009,Bartley,Aryn,Bartley_2009,Secondary Works,female
335,"Alexander, Robert. â€œâ€˜My Story Is Always Escaping Into other Peopleâ€™: Subjectivity, Objectivity, and the Double in American Literary Journalism.â€ù Literary Journalism Studies 1, no. 1 (Spring 2009): 57â€“66.",LJSBib,2009,Alexander,Robert,Alexander_2009,Secondary Works,male
384,"Dow, William. Narrating Class in American Fiction. New York: Palgrave Macmillan, 2009.",LJSBib,2009,Dow,William,Dow_2009,Secondary Works,male
410,"Gutkind, Lee. Keep It Real: Everything You Need to Know About Researching and Writing Creative Nonfiction. New York: W. W. Norton & Co., 2009.",LJSBib,2009,Gutkind,Lee,Gutkind_2009,Secondary Works,male
463,"Lemann, Nicholas. â€œRichard Critchfield: â€˜Geniusâ€™ Journalism and the Fallacy of Verification.â€ù Literary Journalism Studies 1, no. 2 (Fall 2009): 9â€“21.",LJSBib,2009,Lemann,Nicholas,Lemann_2009,Secondary Works,male
476,"McKeen, William. Outlaw Journalist: The Life and Times of Hunter S. Thompson. New York: W. W. Norton & Company, 2009.",LJSBib,2009,McKeen,William,McKeen_2009,Secondary Works,male
481,"Norman, Michael. â€œWriting Narrative Portraiture.â€ù Literary Journalism Studies 1, no. 1 (Spring 2009): 50â€“56.",LJSBib,2009,Norman,Michael,Norman_2009,Secondary Works,male
498,"Reynolds, Bill â€œRecovering the Peculiar Life and Times of Tom Hedley and Canadian New Journalism.â€ù Literary Journalism Studies 1, no. 1 (Spring 2009): 79â€“104.",LJSBib,2009,Reynolds,Bill,Reynolds_2009,Secondary Works,male
506,"Roiland, Joshua. â€œGetting Away from It All: The Literary Journalism of David Foster Wallace and Nietzscheâ€™s Concept of Oblivion.â€ù Literary Journalism Studies 1, no. 2 (Fall 2009): 89â€“105.",LJSBib,2009,Roiland,Joshua,Roiland_2009,Secondary Works,male
520,"Sims, Norman. â€œThe Problem and the Promise of Literary Journalism Studies.â€ù Literary Journalism Studies 1, no. 1 (Spring 2009): 7â€“16.",LJSBib,2009,Sims,Norman,Sims_2009,Secondary Works,male
406,"Gooch, Cheryl. â€œThe Literary Mind of a Cornfield Journalist: Joel Chandler Harrisâ€™s 1904 Negro Question Articles.â€ù Literary Journalism Studies 1, no. 2 (Fall 2009): 79â€“87.",LJSBib,2009,Gooch,Cheryl,Gooch_2009,Secondary Works,female
366,"Calvi, Pablo. â€œLatin Americaâ€™s Own â€˜New Journalism.â€™â€ù Literary Journalism Studies 2, no. 2 (Fall 2010): 63â€“83.",LJSBib,2010,Calvi,Pablo,Calvi_2010,Secondary Works,male
393,"Flis, Leonora. Factual Fictions: Narrative Truth and the Contemporary American Documentary Novel. Newcastle upon Tyne, U.K.: Cambridge Scholars Publishing, 2010.",LJSBib,2010,Flis,Leonora,Flis_2010,Secondary Works,female
454,"Landa, Amy Snow. â€œHow Literary Journalism Can Inform Bioethics.â€ù Literary Journalism Studies 2, no. 2 (Fall 2010): 47â€“ 61.",LJSBib,2010,Landa,Amy,Landa_2010,Secondary Works,female
470,"Maguire, Roberta. â€œRiffing on Hemingway and Burke, Responding to Mailer and Wolfe: Albert Murrayâ€™s â€˜Anti- Journalism.â€™â€ù Literary Journalism Studies 2, no. 2 (Fall 2010): 9-26.",LJSBib,2010,Maguire,Roberta,Maguire_2010,Secondary Works,female
486,"Palmer, Ruth. â€œThe Hoax, Uncanny Identity, and Literary Journalism.â€ù Literary Journalism Studies 2, no. 1 (Spring 2010): 85â€“105.",LJSBib,2010,Palmer,Ruth,Palmer_2010,Secondary Works,female
417,"Hartsock, John C. â€œLiterary Reportage: The â€˜Otherâ€™ Literary Journalism.â€ù Genre: Forms of Discourse and Culture, 42 (Spring/Summer 2009): 113â€“34. Rpt. and rev. in Literary Journalism Across the Globe: Journalistic Traditions and Transnational Influences. Amherst, Mass.: University of Massachusetts Press, 2011.",LJSBib,2011,Hartsock,John,Hartsock_2011,Secondary Works,male
460,"Lemann, Nicholas. â€œLiterary Journalism as a Key to Reportingâ€™s Richest Prize.â€ù Literary Journalism Studies 3, no. 1 (Spring 2011): 53-71.",LJSBib,2011,Lemann,Nicholas,Lemann_2011,Secondary Works,male
465,"Lemann, Nicholas. â€œWriting Literary History: The Promised Land, and The Big Test; Interview with Author Nicholas Lemann,â€ù interview by Norman Sims. Literary Journalism Studies 3, no. 1 (Spring 2011): 9â€“31.",LJSBib,2011,Lemann,Nicholas,Lemann_2011,Secondary Works,male
526,"Sternbergh, Adam. â€œHow James Salter Wrote an Eleven-Page Biography of A.J. Liebling.â€ù In The 6th Floor (blog). New York Times, April 21, 2011. http://6thfloor.blogs.nytimes.com/2011/04/21/how-james-salter-wrote-an-eleven- page-biography-of-a-j-liebling/?ref=thenewyorker. 20th century; James Salter; Sketch; Book; A.J. Liebling.",LJSBib,2011,Sternbergh,Adam,Sternbergh_2011,Secondary Works,male
529,"Thompson, Matthew. â€œOutrider: William T. Vollmann, Tony Tanner, and the Private Extremes of an Anti-Journalism,â€ù Literary Journalism Studies 3, no. 1 (Spring 2011): 73â€“95.",LJSBib,2011,Thompson,Matthew,Thompson_2011,Secondary Works,male
597,"Sternbergh, Adam. â€œHow James Salter Wrote an Eleven-Page Biography of A. J. Liebling.â€ù In  e 6th Floor (blog). New York Times, 21 April 2011. http://6thfloor.blogs.nytimes.com/2011/04/21/how-james-salter-wrote-an- eleven-page-biography-of-a-j-liebling/?ref=thenewyorker. 20th century; James Salter; Sketches; books; A. J. Liebling.",LJSBib2,2011,Sternbergh,Adam,Sternbergh_2011,Secondary Works,male
497,"Quinn, Katrina J. â€œExploring an Early Version of Literary Journalism: Nineteenth-century Epistolary Journalism,â€ù Literary Journalism Studies 3, no. 1 (Spring 2011): 33â€“51.",LJSBib,2011,Quinn,Katrina,Quinn_2011,Secondary Works,female
